xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,modern_latitude,modern_longitude
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,3280,,,275.82,27.43,27.43,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,3690,,,282.56,28.11,28.1,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,3820,,,239.98,23.87,23.87,,25,-90
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,3910,,,282.34,28.08,28.08,,25,-90
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,4020,,,316.85,31.51,31.52,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,4110,,,284.13,28.26,28.26,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,4210,,,287.7,28.62,28.62,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,4300,,,292.41,29.09,29.08,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,580,,,274.43,55.44,55.44,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,610,,,318.99,64.44,64.44,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,630,,,321.75,65,65,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,700,,,334.88,67.64,67.64,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,840,,,298.43,60.29,60.29,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1110,,,319.85,64.61,64.61,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1390,,,309.5,62.52,62.52,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1400,,,316.67,63.97,63.97,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1400,,,322.76,65.2,65.2,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1400,,,317.48,64.13,64.14,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1410,,,300.39,60.69,60.68,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1410,,,300.44,60.69,60.69,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1410,,,278.83,56.33,56.33,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1420,,,315.43,63.71,63.72,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1430,,,314.4,63.51,63.51,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1430,,,333.34,67.33,67.34,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1430,,,325.23,65.7,65.7,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1440,,,312.34,63.09,63.1,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1440,,,328.26,66.31,66.31,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1450,,,323.3,65.31,65.31,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1450,,,294.69,59.53,59.53,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1460,,,292.99,59.19,59.19,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1460,,,285.28,57.63,57.63,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1500,,,298.69,60.34,60.34,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1620,,,325.19,65.69,65.69,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1780,,,301.49,60.9,60.91,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1800,,,270.08,54.56,54.56,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,1810,,,300.54,60.71,60.71,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2730,,,375.9,75.94,75.93,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2740,,,396.69,80.13,80.13,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2760,,,387.6,78.3,78.3,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2770,,,373.96,75.54,75.54,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2780,,,399.66,80.74,80.73,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2800,,,405.02,81.81,81.81,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2810,,,378.2,76.4,76.4,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2820,,,361.28,72.99,72.98,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2820,,,356.71,72.06,72.06,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2840,,,379.88,76.74,76.74,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2850,,,371.97,75.14,75.14,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,2850,,,400.22,80.85,80.85,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,3960,,,435.03,87.88,87.88,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,3990,,,407.15,82.25,82.24,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,4020,,,431.31,87.13,87.13,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,4070,,,437.53,88.38,88.38,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,4100,,,391.87,79.16,79.16,,25,-90
phytoplankton_pagani_2010.xlsx,1012,Phytoplankton,10.1038/ngeo724,4110,,,413.48,83.52,83.53,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,400,,,248.3,37.21,37.21,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,650,,,263.94,39.56,39.56,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,890,,,274.69,41.16,41.16,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,1130,,,251.69,37.71,37.72,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,1370,,,248.81,37.29,37.28,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,1620,,,290.46,43.53,43.53,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,1860,,,274,41.06,41.06,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,2110,,,238.6,35.75,35.76,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,2350,,,281.38,42.17,42.16,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,2590,,,290.86,43.58,43.59,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,2830,,,294.26,44.1,44.09,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,3080,,,324.39,48.61,48.61,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,3320,,,294.87,44.19,44.19,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,3560,,,304.72,45.66,45.67,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,3810,,,295.12,44.23,44.22,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4050,,,321.29,48.15,48.15,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4290,,,339.44,50.87,50.87,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4540,,,304.14,45.58,45.57,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4670,,,312.35,46.8,46.81,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4290,,,339.44,50.87,50.87,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4540,,,304.14,45.58,45.57,,25,-90
phytoplankton_pagani_2010.xlsx,1208,Phytoplankton,10.1038/ngeo724,4670,,,312.35,46.8,46.81,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,1.8,,,211.8,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,2.9,,,272.5,9,9,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,4.89,,,222.6,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,6.5,,,214.9,7,7,,19.086,39.0033
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,7.5,,,217.6,9,9,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,8.5,,,268.2,9,9,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,15.1,,,254,8,8,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,16,,,219.9,10,10,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,17.4,,,223.8,11,11,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,17.8,,,228.8,10,10,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,19.1,,,181.9,6,6,,19.086,39.0033
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,20.6,,,247.9,8,8,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,26.7,,,207.1,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,33.9,,,205.3,9,9,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,46.2,,,202.3,9,9,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,57.3,,,232.3,10,10,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,60.1,,,201,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,61.8,,,231.6,11,11,,19.086,39.0033
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,65.9,,,241.2,8,8,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,72,,,202.6,7,7,,19.086,39.0033
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,80.2,,,224.3,8,8,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,81.5,,,218.8,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,82.9,,,212.9,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,91.8,,,217,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,93.11,,,222.1,6,6,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,93.2,,,219.9,7,7,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,93.9,,,246.1,8,8,,19.45,116.26667
phytoplankton_jasper_1990.xlsx,619,Phytoplankton,10.1038/347462a0,96,,,265.6,8,8,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,111.32,,,260.11,23.24,23.24,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,119.06,,,269.94,24.34,24.34,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,123.77,,,275.44,24.47,24.47,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,127.48,,,284.38,24.96,24.96,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,131.91,,,256.64,22.5,22.5,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,133.22,,,292.09,25.8,25.8,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,135.57,,,249.53,21.99,21.99,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,138.97,,,253.25,22.24,22.24,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,146.69,,,247.15,21.93,21.93,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,150.04,,,253.18,22.51,22.51,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,169.76,,,249.86,22.23,22.23,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,179.94,,,240.65,21.26,21.26,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,184.37,,,228.71,20.55,20.55,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,190.01,,,256.98,22.56,22.56,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,191.68,,,269.03,24.11,24.11,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,198.07,,,265.43,23.48,23.48,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,211.57,,,270.4,23.94,23.94,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,220.44,,,247.32,21.67,21.67,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,223.66,,,260.15,23.41,23.41,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,227.1,,,257.61,22.44,22.44,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,235.76,,,280.3,24.71,24.71,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,239.48,,,266.66,23.31,23.31,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,247.18,,,250.79,21.97,21.97,,25,-90
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,250.07,,,240.1,21.45,21.45,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,257.84,,,247.21,21.62,21.62,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2599.5,,,258.01,18.17,18.17,,19.086,39.0033
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2607.54,,,241.13,27.75,27.75,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2617.32,,,249.96,21.7,21.7,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2627.02,,,239.76,16.95,16.95,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2633.61,,,242.79,17.39,17.39,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2642.29,,,228.72,16.59,16.59,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2650.61,,,264.94,20.23,20.23,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2656.85,,,256.94,28.93,28.93,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2666.22,,,244.08,24.08,24.08,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2675.18,,,236.13,24.32,24.32,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2682.12,,,242.38,17.34,17.34,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2688.22,,,275.4,21.06,21.06,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2693.49,,,281.22,19.73,19.73,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2698.76,,,275.37,19.54,19.54,,19.45,116.26667
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2704.87,,,259.79,21.38,21.38,,19.086,39.0033
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2709.03,,,227.94,16.14,16.14,,32.07194,89.61583
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2714.3,,,245.85,20.02,20.02,,32.07194,89.61583
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2741.86,,,264.07,25.16,25.16,,32.07194,89.61583
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2752.26,,,250.76,17.73,17.73,,32.07194,89.61583
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2766.14,,,248.18,17.49,17.49,,32.07194,89.61583
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2781.56,,,267.23,18.8,18.8,,32.07194,89.61583
phytoplankton_badger_2019.xlsx,999,Phytoplankton,10.5194/cp-15-539-2019,2789.61,,,247.17,17.49,17.49,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,803,Phytoplankton,10.1126/science.1110063,27092.56,,,673.01,173.53,173.53,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,803,Phytoplankton,10.1126/science.1110063,27444.59,,,617.27,154.92,154.92,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,803,Phytoplankton,10.1126/science.1110063,28716.16,,,440.11,104.36,104.36,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,803,Phytoplankton,10.1126/science.1110063,29539.96,,,367.49,83.68,83.68,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,803,Phytoplankton,10.1126/science.1110063,30333.56,,,382.3,88.71,88.71,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,511,Phytoplankton,10.1126/science.1110063,32954.18,,,1224.47,342.71,342.71,,25,-90
phytoplankton_pagani_2005.xlsx,511,Phytoplankton,10.1126/science.1110063,32974.87,,,763.11,187.15,187.15,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,511,Phytoplankton,10.1126/science.1110063,37014.04,,,910.81,221.89,221.89,,25,-90
phytoplankton_pagani_2005.xlsx,513,Phytoplankton,10.1126/science.1110063,32150.78,,,1319.99,358.12,358.12,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,513,Phytoplankton,10.1126/science.1110063,32946.5,,,943.75,245.73,245.73,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,513,Phytoplankton,10.1126/science.1110063,33110.31,,,1406.81,387.99,387.99,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,24737.61,,,536.76,123.55,123.55,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,24745.31,,,859.52,225.1,225.1,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,25134.44,,,673.6,164.08,164.08,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,25196.12,,,402.2,86.11,86.11,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,25286.43,,,411.62,88.88,88.88,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,26047.71,,,502.03,113.29,113.29,,32.07194,89.61583
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,26102.96,,,466.84,103.41,103.41,,20,115
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,26127.99,,,450.33,101.3,101.3,,20,115
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,26514.1,,,412.54,90.37,90.37,,20,115
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,28563.38,,,496.51,113.15,113.15,,20,115
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,28936.42,,,589.23,139.25,139.25,,20,115
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,30033.23,,,570.29,132.39,132.39,,20,115
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,30064.54,,,429.1,93.19,93.19,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,30165.2,,,601.11,139.1,139.1,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,30177.2,,,657.96,155.2,155.2,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,30606.35,,,628.08,146.51,146.51,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,516,Phytoplankton,10.1126/science.1110063,32708.3,,,971.84,256.41,256.41,,20,115
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,34106.33,,,1242.92,325.49,325.49,,20,115
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,34367.16,,,1018.79,249.38,249.38,,20,115
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,34814.05,,,1019.58,250.87,250.87,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,35185.02,,,797.02,179.65,179.65,,20,115
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,35408.29,,,886.92,214.31,214.31,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,35787.87,,,1095.19,269.94,269.94,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,36001.48,,,866.16,208.11,208.11,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,42531.04,,,1088.91,244.15,244.15,,20,115
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,42651.01,,,1698.99,496.74,496.74,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,43152.31,,,1184.3,311.34,311.34,,35.06667,107.65
phytoplankton_pagani_2005.xlsx,612,Phytoplankton,10.1126/science.1110063,44461.03,,,1338.85,352.23,352.23,,35.06667,107.65
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,0,,,396.62,29.75,29.75,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,0,,,471.56,35.37,35.37,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,120.43,,,406.41,30.48,30.48,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,272.8,,,434.66,32.6,32.6,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,577.55,,,471.67,35.38,35.38,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,724.84,,,434.78,32.61,32.61,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,877.22,,,396.92,29.77,29.77,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,1029.59,,,444.88,33.37,33.37,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,1347.72,,,398.31,29.87,29.87,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,1506.34,,,408.72,30.65,30.65,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,1662.75,,,405.69,30.43,30.43,,35.06667,107.65
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,1815.43,,,452.82,33.96,33.96,,35.06667,107.65
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,1968.12,,,453.19,33.99,33.99,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,2120.46,,,450.72,33.8,33.8,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,2254.89,,,472.51,35.44,35.44,,20,115
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,2387.07,,,486.81,36.51,36.51,,35.06667,107.65
phytoplankton_zhang_2017.xlsx,850,Phytoplankton,10.1016/j.epsl.2017.03.016,2521.5,,,446.97,33.52,33.52,,35.06667,107.65
